context,_id,after,narrators_id,h_wa_chain,h_wa_haddathana,before,aliase,order
 2296 حَدَّثَنَا إِسْمَاعِيلُ بْنُ عَبْدِ اللَّهِ قَالَ حَدَّثَنِي سُلَيْمَانُ بْنُ بِلَالٍ عَنْ يَحْيَى عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ أَنَّهُ سَمِعَ زَيْدَ بْنَ خَالِدٍ رَضِيَ اللَّهُ عَنْهُ يَقُولُ يَقُولُ يَزِيدُ إِنْ لَمْ تُعْرَفْ اسْتَنْفَقَ بِهَا صَاحِبُهَا وَكَانَتْ وَدِيعَةً عِنْدَهُ قَالَ يَحْيَى فَهَذَا الَّذِي لَا أَدْرِي أَفِي حَدِيثِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ هُوَ أَمْ شَيْءٌ مِنْ عِنْدِهِ ثُمَّ قَالَ كَيْفَ تَرَى فِي ضَالَّةِ الْغَنَمِ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ خُذْهَا فَإِنَّمَا هِيَ لَكَ أَوْ لِأَخِيكَ أَوْ لِلذِّئْبِ قَالَ يَزِيدُ وَهِيَ تُعَرَّفُ أَيْضًا ثُمَّ قَالَ كَيْفَ تَرَى فِي ضَالَّةِ الْإِبِلِ قَالَ فَقَالَ دَعْهَا فَإِنَّ مَعَهَا حِذَاءَهَا وَسِقَاءَهَا تَرِدُ الْمَاءَ وَتَأْكُلُ الشَّجَرَ حَتَّى يَجِدَهَا رَبُّهَا,bukhari-02296-00,عَنْ,16036,0,0,قَالَ حَدَّثَنِي,سُلَيْمَانُ بْنُ بِلَالٍ,2
 2296 حَدَّثَنَا إِسْمَاعِيلُ بْنُ عَبْدِ اللَّهِ قَالَ حَدَّثَنِي سُلَيْمَانُ بْنُ بِلَالٍ عَنْ يَحْيَى عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ أَنَّهُ سَمِعَ زَيْدَ بْنَ خَالِدٍ رَضِيَ اللَّهُ عَنْهُ يَقُولُ يَقُولُ يَزِيدُ إِنْ لَمْ تُعْرَفْ اسْتَنْفَقَ بِهَا صَاحِبُهَا وَكَانَتْ وَدِيعَةً عِنْدَهُ قَالَ يَحْيَى فَهَذَا الَّذِي لَا أَدْرِي أَفِي حَدِيثِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ هُوَ أَمْ شَيْءٌ مِنْ عِنْدِهِ ثُمَّ قَالَ كَيْفَ تَرَى فِي ضَالَّةِ الْغَنَمِ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ خُذْهَا فَإِنَّمَا هِيَ لَكَ أَوْ لِأَخِيكَ أَوْ لِلذِّئْبِ قَالَ يَزِيدُ وَهِيَ تُعَرَّفُ أَيْضًا ثُمَّ قَالَ كَيْفَ تَرَى فِي ضَالَّةِ الْإِبِلِ قَالَ فَقَالَ دَعْهَا فَإِنَّ مَعَهَا حِذَاءَهَا وَسِقَاءَهَا تَرِدُ الْمَاءَ وَتَأْكُلُ الشَّجَرَ حَتَّى يَجِدَهَا رَبُّهَا,bukhari-02296-00,عَنْ,17314,0,0,عَنْ,يَحْيَى,3
 2298 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02298-00,أَخْبَرَنَا,16475,0,0,2298 حَدَّثَنَا,عَبْدُ اللَّهِ بْنُ يُوسُفَ,1
 2298 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02298-00,عَنْ,16867,0,0,أَخْبَرَنَا,مَالِكٌ,2
 2298 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02298-00,عَنْ,15885,0,0,عَنْ,رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ,3
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,حَدَّثَنَا,14906,0,0,2299 حَدَّثَنَا,مُحَمَّدُ بْنُ يُوسُفَ,1
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,عَنْ,16004,0,0,حَدَّثَنَا,سُفْيَانُ,2
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,عَنْ,17152,0,0,عَنْ,مَنْصُورٍ,3
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,عَنْ,16258,0,0,عَنْ,طَلْحَةَ,4
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,رَضِيَ اللَّهُ عَنْهُ قَالَ,9,0,0,عَنْ,أَنَسٍ,5
 2299 حَدَّثَنَا مُحَمَّدُ بْنُ يُوسُفَ حَدَّثَنَا سُفْيَانُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ عَنْ أَنَسٍ رَضِيَ اللَّهُ عَنْهُ قَالَ وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا أَنَسٌ,bukhari-02299-00,,9,0,0,وَقَالَ يَحْيَى حَدَّثَنَا سُفْيَانُ حَدَّثَنِي مَنْصُورٌ وَقَالَ زَائِدَةُ عَنْ مَنْصُورٍ عَنْ طَلْحَةَ حَدَّثَنَا,أَنَسٌ,6
 2301 حَدَّثَنَا مُحَمَّدُ بْنُ مُقَاتِلٍ أَخْبَرَنَا عَبْدُ اللَّهِ أَخْبَرَنَا مَعْمَرٌ عَنْ هَمَّامِ بْنِ مُنَبِّهٍ عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ,bukhari-02301-00,أَخْبَرَنَا,16418,0,0,أَخْبَرَنَا,عَبْدُ اللَّهِ,1
 2301 حَدَّثَنَا مُحَمَّدُ بْنُ مُقَاتِلٍ أَخْبَرَنَا عَبْدُ اللَّهِ أَخْبَرَنَا مَعْمَرٌ عَنْ هَمَّامِ بْنِ مُنَبِّهٍ عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ,bukhari-02301-00,عَنْ,17124,0,0,أَخْبَرَنَا,مَعْمَرٌ,2
 2301 حَدَّثَنَا مُحَمَّدُ بْنُ مُقَاتِلٍ أَخْبَرَنَا عَبْدُ اللَّهِ أَخْبَرَنَا مَعْمَرٌ عَنْ هَمَّامِ بْنِ مُنَبِّهٍ عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ,bukhari-02301-00,عَنْ,17257,0,0,عَنْ,هَمَّامِ بْنِ مُنَبِّهٍ,3
 2301 حَدَّثَنَا مُحَمَّدُ بْنُ مُقَاتِلٍ أَخْبَرَنَا عَبْدُ اللَّهِ أَخْبَرَنَا مَعْمَرٌ عَنْ هَمَّامِ بْنِ مُنَبِّهٍ عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ,bukhari-02301-00,رَضِيَ اللَّهُ عَنْهُ,3,0,0,عَنْ,أَبِي هُرَيْرَةَ,4
 2302 حَدَّثَنَا يَحْيَى بْنُ مُوسَى حَدَّثَنَا الْوَلِيدُ بْنُ مُسْلِمٍ حَدَّثَنَا الْأَوْزَاعِيُّ قَالَ حَدَّثَنِي يَحْيَى بْنُ أَبِي كَثِيرٍ قَالَ حَدَّثَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ قَالَ حَدَّثَنِي أَبُو هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02302-00,حَدَّثَنَا,15500,0,0,حَدَّثَنَا,الْوَلِيدُ بْنُ مُسْلِمٍ,1
 2302 حَدَّثَنَا يَحْيَى بْنُ مُوسَى حَدَّثَنَا الْوَلِيدُ بْنُ مُسْلِمٍ حَدَّثَنَا الْأَوْزَاعِيُّ قَالَ حَدَّثَنِي يَحْيَى بْنُ أَبِي كَثِيرٍ قَالَ حَدَّثَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ قَالَ حَدَّثَنِي أَبُو هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02302-00,قَالَ حَدَّثَنِي,13760,0,0,حَدَّثَنَا,الْأَوْزَاعِيُّ,2
 2302 حَدَّثَنَا يَحْيَى بْنُ مُوسَى حَدَّثَنَا الْوَلِيدُ بْنُ مُسْلِمٍ حَدَّثَنَا الْأَوْزَاعِيُّ قَالَ حَدَّثَنِي يَحْيَى بْنُ أَبِي كَثِيرٍ قَالَ حَدَّثَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ قَالَ حَدَّثَنِي أَبُو هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02302-00,قَالَ حَدَّثَنِي,17298,0,0,قَالَ حَدَّثَنِي,يَحْيَى بْنُ أَبِي كَثِيرٍ,3
 2302 حَدَّثَنَا يَحْيَى بْنُ مُوسَى حَدَّثَنَا الْوَلِيدُ بْنُ مُسْلِمٍ حَدَّثَنَا الْأَوْزَاعِيُّ قَالَ حَدَّثَنِي يَحْيَى بْنُ أَبِي كَثِيرٍ قَالَ حَدَّثَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ قَالَ حَدَّثَنِي أَبُو هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02302-00,قَالَ حَدَّثَنِي,12031,0,0,قَالَ حَدَّثَنِي,أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ,4
 2302 حَدَّثَنَا يَحْيَى بْنُ مُوسَى حَدَّثَنَا الْوَلِيدُ بْنُ مُسْلِمٍ حَدَّثَنَا الْأَوْزَاعِيُّ قَالَ حَدَّثَنِي يَحْيَى بْنُ أَبِي كَثِيرٍ قَالَ حَدَّثَنِي أَبُو سَلَمَةَ بْنُ عَبْدِ الرَّحْمَنِ قَالَ حَدَّثَنِي أَبُو هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ,bukhari-02302-00,رَضِيَ اللَّهُ عَنْهُ قَالَ,3,0,0,قَالَ حَدَّثَنِي,أَبُو هُرَيْرَةَ,5
 2303 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ نَافِعٍ عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا,bukhari-02303-00,أَخْبَرَنَا,16475,0,0,2303 حَدَّثَنَا,عَبْدُ اللَّهِ بْنُ يُوسُفَ,1
 2303 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ نَافِعٍ عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا,bukhari-02303-00,عَنْ,16867,0,0,أَخْبَرَنَا,مَالِكٌ,2
 2303 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ نَافِعٍ عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا,bukhari-02303-00,عَنْ,17191,0,0,عَنْ,نَافِعٍ,3
 2303 حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ أَخْبَرَنَا مَالِكٌ عَنْ نَافِعٍ عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا,bukhari-02303-00,رَضِيَ اللَّهُ عَنْهُمَا,12,0,0,عَنْ,عَبْدِ اللَّهِ بْنِ عُمَرَ,4
 2304 حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ حَدَّثَنَا إِسْمَاعِيلُ بْنُ جَعْفَرٍ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ الْجُهَنِيِّ رَضِيَ اللَّهُ عَنْهُ,bukhari-02304-00,حَدَّثَنَا,16818,0,0,2304 حَدَّثَنَا,قُتَيْبَةُ بْنُ سَعِيدٍ,1
 2304 حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ حَدَّثَنَا إِسْمَاعِيلُ بْنُ جَعْفَرٍ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ الْجُهَنِيِّ رَضِيَ اللَّهُ عَنْهُ,bukhari-02304-00,عَنْ,12430,0,0,حَدَّثَنَا,إِسْمَاعِيلُ بْنُ جَعْفَرٍ,2
 2304 حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ حَدَّثَنَا إِسْمَاعِيلُ بْنُ جَعْفَرٍ عَنْ رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ عَنْ يَزِيدَ مَوْلَى الْمُنْبَعِثِ عَنْ زَيْدِ بْنِ خَالِدٍ الْجُهَنِيِّ رَضِيَ اللَّهُ عَنْهُ,bukhari-02304-00,عَنْ,15885,0,0,عَنْ,رَبِيعَةَ بْنِ أَبِي عَبْدِ الرَّحْمَنِ,3
 2305 حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ سَلَمَةَ بْنِ كُهَيْلٍ قَالَ سَمِعْتُ سُوَيْدَ بْنَ غَفَلَةَ قَالَ كُنْتُ مَعَ سَلْمَانَ بْنِ رَبِيعَةَ وَزَيْدِ بْنِ صُوحَانَ فِي غَزَاةٍ فَوَجَدْتُ سَوْطًا فَقَالَا لِي أَلْقِهِ قُلْتُ لَا وَلَكِنْ إِنْ وَجَدْتُ صَاحِبَهُ وَإِلَّا اسْتَمْتَعْتُ بِهِ فَلَمَّا رَجَعْنَا حَجَجْنَا فَمَرَرْتُ بِالْمَدِينَةِ فَسَأَلْتُ أُبَيَّ بْنَ كَعْبٍ رَضِيَ اللَّهُ عَنْهُ فَقَالَ حَدَّثَنَا عَبْدَانُ قَالَ أَخْبَرَنِي أَبِي عَنْ شُعْبَةَ عَنْ سَلَمَةَ بِهَذَا قَالَ فَلَقِيتُهُ بَعْدُ بِمَكَّةَ فَقَالَ لَا أَدْرِي أَثَلَاثَةَ أَحْوَالٍ أَوْ حَوْلًا وَاحِدًا,bukhari-02305-00,حَدَّثَنَا,16039,0,0,2305 حَدَّثَنَا,سُلَيْمَانُ بْنُ حَرْبٍ,1
 2305 حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ سَلَمَةَ بْنِ كُهَيْلٍ قَالَ سَمِعْتُ سُوَيْدَ بْنَ غَفَلَةَ قَالَ كُنْتُ مَعَ سَلْمَانَ بْنِ رَبِيعَةَ وَزَيْدِ بْنِ صُوحَانَ فِي غَزَاةٍ فَوَجَدْتُ سَوْطًا فَقَالَا لِي أَلْقِهِ قُلْتُ لَا وَلَكِنْ إِنْ وَجَدْتُ صَاحِبَهُ وَإِلَّا اسْتَمْتَعْتُ بِهِ فَلَمَّا رَجَعْنَا حَجَجْنَا فَمَرَرْتُ بِالْمَدِينَةِ فَسَأَلْتُ أُبَيَّ بْنَ كَعْبٍ رَضِيَ اللَّهُ عَنْهُ فَقَالَ حَدَّثَنَا عَبْدَانُ قَالَ أَخْبَرَنِي أَبِي عَنْ شُعْبَةَ عَنْ سَلَمَةَ بِهَذَا قَالَ فَلَقِيتُهُ بَعْدُ بِمَكَّةَ فَقَالَ لَا أَدْرِي أَثَلَاثَةَ أَحْوَالٍ أَوْ حَوْلًا وَاحِدًا,bukhari-02305-00,عَنْ,16102,0,0,حَدَّثَنَا,شُعْبَةُ,2
 2305 حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ سَلَمَةَ بْنِ كُهَيْلٍ قَالَ سَمِعْتُ سُوَيْدَ بْنَ غَفَلَةَ قَالَ كُنْتُ مَعَ سَلْمَانَ بْنِ رَبِيعَةَ وَزَيْدِ بْنِ صُوحَانَ فِي غَزَاةٍ فَوَجَدْتُ سَوْطًا فَقَالَا لِي أَلْقِهِ قُلْتُ لَا وَلَكِنْ إِنْ وَجَدْتُ صَاحِبَهُ وَإِلَّا اسْتَمْتَعْتُ بِهِ فَلَمَّا رَجَعْنَا حَجَجْنَا فَمَرَرْتُ بِالْمَدِينَةِ فَسَأَلْتُ أُبَيَّ بْنَ كَعْبٍ رَضِيَ اللَّهُ عَنْهُ فَقَالَ حَدَّثَنَا عَبْدَانُ قَالَ أَخْبَرَنِي أَبِي عَنْ شُعْبَةَ عَنْ سَلَمَةَ بِهَذَا قَالَ فَلَقِيتُهُ بَعْدُ بِمَكَّةَ فَقَالَ لَا أَدْرِي أَثَلَاثَةَ أَحْوَالٍ أَوْ حَوْلًا وَاحِدًا,bukhari-02305-00,قَالَ سَمِعْتُ,16024,0,0,عَنْ,سَلَمَةَ بْنِ كُهَيْلٍ,3
 2305 حَدَّثَنَا سُلَيْمَانُ بْنُ حَرْبٍ حَدَّثَنَا شُعْبَةُ عَنْ سَلَمَةَ بْنِ كُهَيْلٍ قَالَ سَمِعْتُ سُوَيْدَ بْنَ غَفَلَةَ قَالَ كُنْتُ مَعَ سَلْمَانَ بْنِ رَبِيعَةَ وَزَيْدِ بْنِ صُوحَانَ فِي غَزَاةٍ فَوَجَدْتُ سَوْطًا فَقَالَا لِي أَلْقِهِ قُلْتُ لَا وَلَكِنْ إِنْ وَجَدْتُ صَاحِبَهُ وَإِلَّا اسْتَمْتَعْتُ بِهِ فَلَمَّا رَجَعْنَا حَجَجْنَا فَمَرَرْتُ بِالْمَدِينَةِ فَسَأَلْتُ أُبَيَّ بْنَ كَعْبٍ رَضِيَ اللَّهُ عَنْهُ فَقَالَ حَدَّثَنَا عَبْدَانُ قَالَ أَخْبَرَنِي أَبِي عَنْ شُعْبَةَ عَنْ سَلَمَةَ بِهَذَا قَالَ فَلَقِيتُهُ بَعْدُ بِمَكَّةَ فَقَالَ لَا أَدْرِي أَثَلَاثَةَ أَحْوَالٍ أَوْ حَوْلًا وَاحِدًا,bukhari-02305-00,قَالَ كُنْتُ مَعَ,16072,0,0,قَالَ سَمِعْتُ,سُوَيْدَ بْنَ غَفَلَةَ,4
