_id,normal_id,book_page,book_id,book_name,section,sub_section,part_I,chapter,text,hadith_ids,ayat_ids,narrator_ids
d2a09856af3e9bea4ceff2875003e87e,bukhari-باب وجوب العمره وفضلها,bukhari-00629,islamweb-0000,كتاب العمرة,,,,باب وجوب العمرة وفضلها,[ ص: 629 ] بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ كِتَاب الْعُمْرَةِ بَاب وُجُوبِ الْعُمْرَةِ وَفَضْلِهَا وَقَالَ ابْنُ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا لَيْسَ أَحَدٌ إِلَّا وَعَلَيْهِ حَجَّةٌ وَعُمْرَةٌ وَقَالَ ابْنُ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا إِنَّهَا لَقَرِينَتُهَا فِي كِتَابِ اللَّهِ وَأَتِمُّوا الْحَجَّ وَالْعُمْرَةَ لِلَّهِ,['bukhari-01683'],['5f3b350459d3ae39d225bab8abf8ac8d'],[]
162090c839a580143ec697297a9ac66b,bukhari-باب من اعتمر قبل الحج,bukhari-00630,islamweb-0000,كتاب العمرة,,,,باب من اعتمر قبل الحج,بَاب مَنْ اعْتَمَرَ قَبْلَ الْحَجِّ,['bukhari-01684'],[],[]
0b2335a0e92ed6bd1b6d7c8045e35a8a,bukhari-باب كم اعتمر النبي صلي الله عليه وسلم,bukhari-00631,islamweb-0000,كتاب العمرة,,,,باب كم اعتمر النبي صلى الله عليه وسلم,,"['bukhari-01687', 'bukhari-01689', 'bukhari-01685', 'bukhari-01686', 'bukhari-01688']",[],[]
e0e82080d8ca73726755194627c74948,bukhari-باب عمره في رمضان,bukhari-00631,islamweb-0000,كتاب العمرة,,,,باب عمرة في رمضان,بَاب عُمْرَةٍ فِي رَمَضَانَ,['bukhari-01690'],[],[]
3ee23fc2666d5c389773621f1e7b875f,bukhari-باب العمره ليله الحصبه وغيرها,bukhari-00632,islamweb-0000,كتاب العمرة,,,,باب العمرة ليلة الحصبة وغيرها,[ ص: 632 ] بَاب الْعُمْرَةِ لَيْلَةَ الْحَصْبَةِ وَغَيْرِهَا,['bukhari-01691'],[],[]
5ec1d3b371e4ae9ea44852dd71d0a5eb,bukhari-باب عمره التنعيم,bukhari-00633,islamweb-0000,كتاب العمرة,,,,باب عمرة التنعيم,,"['bukhari-01692', 'bukhari-01693']",[],[]
a6bdb95196b645f7c3abf7996ea984fe,bukhari-باب الاعتمار بعد الحج بغير هدي,bukhari-00633,islamweb-0000,كتاب العمرة,,,,باب الاعتمار بعد الحج بغير هدي,بَاب الِاعْتِمَارِ بَعْدَ الْحَجِّ بِغَيْرِ هَدْيٍ,['bukhari-01694'],[],[]
491d484009ab228160aefc0119b0c376,bukhari-باب اجر العمره علي قدر النصب,bukhari-00634,islamweb-0000,كتاب العمرة,,,,باب أجر العمرة على قدر النصب,[ ص: 634 ] بَاب أَجْرِ الْعُمْرَةِ عَلَى قَدْرِ النَّصَبِ,['bukhari-01695'],[],[]
abca083906a8bb9c1f849cf62d0ecbb0,bukhari-باب المعتمر اذا طاف طواف العمره ثم خرج هل يجزيه من طواف الوداع,bukhari-00634,islamweb-0000,كتاب العمرة,,,,باب المعتمر إذا طاف طواف العمرة ثم خرج هل يجزئه من طواف الوداع,بَاب الْمُعْتَمِرِ إِذَا طَافَ طَوَافَ الْعُمْرَةِ ثُمَّ خَرَجَ هَلْ يُجْزِئُهُ مِنْ طَوَافِ الْوَدَاعِ,['bukhari-01696'],[],[]
fbe49cd5de7865869fee9780773fc010,bukhari-باب يفعل في العمره ما يفعل في الحج,bukhari-00635,islamweb-0000,كتاب العمرة,,,,باب يفعل في العمرة ما يفعل في الحج,,"['bukhari-01697', 'bukhari-01698']",[],[]
5ceeb512f0e75f8dd44216ff98ffd20b,bukhari-باب متي يحل المعتمر,bukhari-00637,islamweb-0000,كتاب العمرة,,,,باب متى يحل المعتمر,,"['bukhari-01701', 'bukhari-01699', 'bukhari-01700', 'bukhari-01702']",[],[]
3887c7ea8c6f0f5b85d3edf2ab2ea327,bukhari-باب ما يقول اذا رجع من الحج او العمره او الغزو,bukhari-00637,islamweb-0000,كتاب العمرة,,,,باب ما يقول إذا رجع من الحج أو العمرة أو الغزو,بَاب مَا يَقُولُ إِذَا رَجَعَ مِنْ الْحَجِّ أَوْ الْعُمْرَةِ أَوْ الْغَزْوِ,['bukhari-01703'],[],[]
b26055df3aa2487ec9d845383d8c46a4,bukhari-باب استقبال الحاج القادمين والثلاثه علي الدابه,bukhari-00638,islamweb-0000,كتاب العمرة,,,,باب استقبال الحاج القادمين والثلاثة على الدابة,بَاب اسْتِقْبَالِ الْحَاجِّ الْقَادِمِينَ وَالثَّلَاثَةِ عَلَى الدَّابَّةِ,['bukhari-01704'],[],[]
7a25932abf4e12fae9f29355cebb8de7,bukhari-باب القدوم بالغداه,bukhari-00638,islamweb-0000,كتاب العمرة,,,,باب القدوم بالغداة,بَاب الْقُدُومِ بِالْغَدَاةِ,['bukhari-01705'],[],[]
698718d6234d05d9cb2e2a8c8aed2bfe,bukhari-باب الدخول بالعشي,bukhari-00638,islamweb-0000,كتاب العمرة,,,,باب الدخول بالعشي,بَاب الدُّخُولِ بِالْعَشِيِّ,['bukhari-01706'],[],[]
3130e178f2db6b69f7ea91120b3be82e,bukhari-باب لا يطرق اهله اذا بلغ المدينه,bukhari-00638,islamweb-0000,كتاب العمرة,,,,باب لا يطرق أهله إذا بلغ المدينة,بَاب لَا يَطْرُقُ أَهْلَهُ إِذَا بَلَغَ الْمَدِينَةَ,['bukhari-01707'],[],[]
2fe121b19b2b34665f20d413b5e302de,bukhari-باب من اسرع ناقته اذا بلغ المدينه,bukhari-00639,islamweb-0000,كتاب العمرة,,,,باب من أسرع ناقته إذا بلغ المدينة,بَاب مَنْ أَسْرَعَ نَاقَتَهُ إِذَا بَلَغَ الْمَدِينَةَ,['bukhari-01708'],[],[]
7f963c47ae4531d9a215c67e31889db7,bukhari-باب قول الله تعالي واتوا البيوت من ابوابها,bukhari-00639,islamweb-0000,كتاب العمرة,,,,باب قول الله تعالى وأتوا البيوت من أبوابها,قَوْلِ اللَّهِ تَعَالَى وَأْتُوا الْبُيُوتَ مِنْ أَبْوَابِهَا,['bukhari-01709'],['6039edbccd8df8aaaf5ebfdb09e967ca'],[]
6ce56b363c909610d7791ef9eaf0602f,bukhari-باب السفر قطعه من العذاب,bukhari-00639,islamweb-0000,كتاب العمرة,,,,باب السفر قطعة من العذاب,بَاب السَّفَرُ قِطْعَةٌ مِنْ الْعَذَابِ,['bukhari-01710'],[],[]
67579e3cf0a27b9c38d4c5f348fb0db6,bukhari-باب المسافر اذا جد به السير يعجل الي اهله,bukhari-00639,islamweb-0000,كتاب العمرة,,,,باب المسافر إذا جد به السير يعجل إلى أهله,بَاب الْمُسَافِرِ إِذَا جَدَّ بِهِ السَّيْرُ يُعَجِّلُ إِلَى أَهْلِهِ,['bukhari-01711'],[],[]
3fede27eea41c72c5eacca8818fddf6a,bukhari-كتاب المحصر,bukhari-00640,islamweb-0000,,,,,كتاب المحصر,[ ص: 640 ] [ ص: 641 ] بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيم كِتَاب الْمُحْصَرِ وَقَوْلِهِ تَعَالَى فَإِنْ أُحْصِرْتُمْ فَمَا اسْتَيْسَرَ مِنْ الْهَدْيِ وَلَا تَحْلِقُوا رُءُوسَكُمْ حَتَّى يَبْلُغَ الْهَدْيُ مَحِلَّهُ وَقَالَ عَطَاءٌ الْإِحْصَارُ مِنْ كُلِّ شَيْءٍ يَحْبِسُهُ قَالَ أَبُو عَبْد اللَّهِ حَصُورًا لَا يَأْتِي النِّسَاءَ,['bukhari-00000'],"['328e881d04345b249cb021edce21f51c', 'f4b382db44294e01efd4f321f9c2b5c3']",[]
fcf73230ba8a3fe29d97a694cdd770a0,bukhari-باب اذا احصر المعتمر,bukhari-00642,islamweb-0000,كتاب المحصر,,,,باب إذا أحصر المعتمر,,"['bukhari-01713', 'bukhari-01712', 'bukhari-01714']",[],[]
9c6d087ab384fa647c36b338d38947d2,bukhari-باب الاحصار في الحج,bukhari-00642,islamweb-0000,كتاب المحصر,,,,باب الإحصار في الحج,بَاب الْإِحْصَارِ فِي الْحَجِّ,['bukhari-01715'],[],[]
35ece5419bbf2aa794389b2fc74774e2,bukhari-باب النحر قبل الحلق في الحصر,bukhari-00643,islamweb-0000,كتاب المحصر,,,,باب النحر قبل الحلق في الحصر,,"['bukhari-01716', 'bukhari-01717']",[],[]
2f04acafcf8d0c89d3a2a016e3577bd3,bukhari-باب من قال ليس علي المحصر بدل,bukhari-00644,islamweb-0000,كتاب المحصر,,,,باب من قال ليس على المحصر بدل,بَاب مَنْ قَالَ لَيْسَ عَلَى الْمُحْصَرِ بَدَلٌ وَقَالَ رَوْحٌ عَنْ شِبْلٍ عَنْ ابْنِ أَبِي نَجِيحٍ عَنْ مُجَاهِدٍ عَنْ ابْنِ عَبَّاسٍ رَضِيَ اللَّهُ عَنْهُمَا إِنَّمَا الْبَدَلُ عَلَى مَنْ نَقَضَ حَجَّهُ بِالتَّلَذُّذِ فَأَمَّا مَنْ حَبَسَهُ عُذْرٌ أَوْ غَيْرُ ذَلِكَ فَإِنَّهُ يَحِلُّ وَلَا يَرْجِعُ وَإِنْ كَانَ مَعَهُ هَدْيٌ وَهُوَ مُحْصَرٌ نَحَرَهُ إِنْ كَانَ لَا يَسْتَطِيعُ أَنْ يَبْعَثَ بِهِ وَإِنْ اسْتَطَاعَ أَنْ يَبْعَثَ بِهِ لَمْ يَحِلَّ حَتَّى يَبْلُغَ الْهَدْيُ مَحِلَّهُ وَقَالَ مَالِكٌ وَغَيْرُهُ يَنْحَرُ هَدْيَهُ وَيَحْلِقُ فِي أَيِّ مَوْضِعٍ كَانَ وَلَا قَضَاءَ عَلَيْهِ لِأَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَأَصْحَابَهُ بِالْحُدَيْبِيَةِ نَحَرُوا وَحَلَقُوا وَحَلُّوا مِنْ كُلِّ شَيْءٍ قَبْلَ الطَّوَافِ وَقَبْلَ أَنْ يَصِلَ الْهَدْيُ إِلَى الْبَيْتِ ثُمَّ لَمْ يُذْكَرْ أَنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَمَرَ أَحَدًا أَنْ يَقْضُوا شَيْئًا وَلَا يَعُودُوا لَهُ وَالْحُدَيْبِيَةُ خَارِجٌ مِنْ الْحَرَمِ,['bukhari-01718'],[],[]
ce17a819bb0471b5bc90bed1048d80ff,bukhari-باب قول الله تعالي فمن كان منكم مريضا او به اذي من راسه ففديه من صيام او صدقه او نسك,bukhari-00644,islamweb-0000,كتاب المحصر,,,,باب قول الله تعالى فمن كان منكم مريضا أو به أذى من رأسه ففدية من صيام أو صدقة أو نسك,بَاب قَوْلِ اللَّهِ تَعَالَى فَمَنْ كَانَ مِنْكُمْ مَرِيضًا أَوْ بِهِ أَذًى مِنْ رَأْسِهِ فَفِدْيَةٌ مِنْ صِيَامٍ أَوْ صَدَقَةٍ أَوْ نُسُكٍ وَهُوَ مُخَيَّرٌ فَأَمَّا الصَّوْمُ فَثَلَاثَةُ أَيَّامٍ,['bukhari-01719'],['3780a42b2bb45183ab3f765a5433877a'],[]
f1c54dcf3fe341644c4163f583dd29e0,bukhari-باب قول الله تعالي او صدقه وهي اطعام سته مساكين,bukhari-00644,islamweb-0000,كتاب المحصر,,,,باب قول الله تعالى أو صدقة وهي إطعام ستة مساكين,بَاب قَوْلِ اللَّهِ تَعَالَى أَوْ صَدَقَةٍ وَهِيَ إِطْعَامُ سِتَّةِ مَسَاكِينَ,['bukhari-01720'],['8daf5c702167d4ecbe615a1dd12963a9'],[]
434e013439fc055e3937808196d515be,bukhari-باب الاطعام في الفديه نصف صاع,bukhari-00645,islamweb-0000,كتاب المحصر,,,,باب الإطعام في الفدية نصف صاع,[ ص: 645 ] بَاب الْإِطْعَامُ فِي الْفِدْيَةِ نِصْفُ صَاعٍ,['bukhari-01721'],[],[]
f4d40c1cb61aff0b82526761ba241f63,bukhari-باب النسك شاه,bukhari-00645,islamweb-0000,كتاب المحصر,,,,باب النسك شاة,بَاب النُّسْكُ شَاةٌ,['bukhari-01722'],[],[]
621eccd76b3f59217e3880c83496646c,bukhari-باب قول الله تعالي فلا رفث,bukhari-00645,islamweb-0000,كتاب المحصر,,,,باب قول الله تعالى فلا رفث,بَاب قَوْلِ اللَّهِ تَعَالَى فَلَا رَفَثَ,['bukhari-01723'],['0646864f43a74c989a90e0da8abefcb6'],[]
1f5f0904b8dc177f11ab7b9f02c48336,bukhari-باب قول الله عز وجل ولا فسوق ولا جدال في الحج,bukhari-00646,islamweb-0000,كتاب المحصر,,,,باب قول الله عز وجل ولا فسوق ولا جدال في الحج,[ ص: 646 ] بَاب قَوْلِ اللَّهِ عَزَّ وَجَلَّ وَلَا فُسُوقَ وَلَا جِدَالَ فِي الْحَجِّ,['bukhari-01724'],['c4d8c8c854dd4a391201184818ebd710'],[]
720dcdb4ff369b5b3a574460bef5badc,bukhari-باب جزاء الصيد ونحوه,bukhari-00647,islamweb-0000,كتاب جزاء الصيد,,,,باب جزاء الصيد ونحوه,كِتَاب جَزَاءِ الصَّيْدِ بَاب جَزَاءِ الصَّيْدِ وَنَحْوِه وَقَوْلِ اللَّهِ تَعَالَى لَا تَقْتُلُوا الصَّيْدَ وَأَنْتُمْ حُرُمٌ وَمَنْ قَتَلَهُ مِنْكُمْ مُتَعَمِّدًا فَجَزَاءُ مِثْلِ مَا قَتَلَ مِنْ النَّعَمِ يَحْكُمُ بِهِ ذَوَا عَدْلٍ مِنْكُمْ هَدْيًا بَالِغَ الْكَعْبَةِ أَوْ كَفَّارَةٌ طَعَامُ مَسَاكِينَ أَوْ عَدْلُ ذَلِكَ صِيَامًا لِيَذُوقَ وَبَالَ أَمْرِهِ عَفَا اللَّهُ عَمَّا سَلَفَ وَمَنْ عَادَ فَيَنْتَقِمُ اللَّهُ مِنْهُ وَاللَّهُ عَزِيزٌ ذُو انْتِقَامٍ أُحِلَّ لَكُمْ صَيْدُ الْبَحْرِ وَطَعَامُهُ مَتَاعًا لَكُمْ وَلِلسَّيَّارَةِ وَحُرِّمَ عَلَيْكُمْ صَيْدُ الْبَرِّ مَا دُمْتُمْ حُرُمًا وَاتَّقُوا اللَّهَ الَّذِي إِلَيْهِ تُحْشَرُونَ وَإِذَا صَادَ الْحَلَالُ فَأَهْدَى لِلْمُحْرِمِ الصَّيْدَ أَكَلَهُ وَلَمْ يَرَ ابْنُ عَبَّاسٍ وَأَنَسٌ بِالذَّبْحِ بَأْسًا وَهُوَ غَيْرُ الصَّيْدِ نَحْوُ الْإِبِلِ وَالْغَنَمِ وَالْبَقَرِ وَالدَّجَاجِ وَالْخَيْلِ يُقَالُ عَدْلُ ذَلِكَ مِثْلُ فَإِذَا كُسِرَتْ عِدْلٌ فَهُوَ زِنَةُ ذَلِكَ قِيَامًا قِوَامًا يَعْدِلُونَ يَجْعَلُونَ عَدْلًا [ ص: 647 ],['bukhari-01725'],"['57c1f6c36dfe58ef15bce48b71b38bb4', '94abdcabd1bf63b5a6585fe29dadd608', 'fd00f7e76411300f3499dfdfb34eaeba', '7d0e00a8ce1f1634dc6a70696b108310']",[]
99b2164595cadec80c1624badacb18e1,bukhari-باب اذا راي المحرمون صيدا فضحكوا ففطن الحلال,bukhari-00648,islamweb-0000,كتاب جزاء الصيد,,,,باب إذا رأى المحرمون صيدا فضحكوا ففطن الحلال,بَاب إِذَا رَأَى الْمُحْرِمُونَ صَيْدًا فَضَحِكُوا فَفَطِنَ الْحَلَالُ,['bukhari-01726'],[],[]
4e8a014e295d58d9cd4f25b305870a0e,bukhari-باب لا يعين المحرم الحلال في قتل الصيد,bukhari-00648,islamweb-0000,كتاب جزاء الصيد,,,,باب لا يعين المحرم الحلال في قتل الصيد,بَاب لَا يُعِينُ الْمُحْرِمُ الْحَلَالَ فِي قَتْلِ الصَّيْدِ,['bukhari-01727'],[],[]
35711494b2c054e4a5c6eba76b0c853d,bukhari-باب لا يشير المحرم الي الصيد لكي يصطاده الحلال,bukhari-00649,islamweb-0000,كتاب جزاء الصيد,,,,باب لا يشير المحرم إلى الصيد لكي يصطاده الحلال,بَاب لَا يُشِيرُ الْمُحْرِمُ إِلَى الصَّيْدِ لِكَيْ يَصْطَادَهُ الْحَلَالُ,['bukhari-01728'],[],[]
74a09e118df1cb51d245c60be69419ca,bukhari-باب اذا اهدي للمحرم حمارا وحشيا حيا لم يقبل,bukhari-00649,islamweb-0000,كتاب جزاء الصيد,,,,باب إذا أهدى للمحرم حمارا وحشيا حيا لم يقبل,بَاب إِذَا أَهْدَى لِلْمُحْرِمِ حِمَارًا وَحْشِيًّا حَيًّا لَمْ يَقْبَلْ,['bukhari-01729'],[],[]
